user_id,item_list
24626,6624 6018 6158 3604 4291 2167 262 6651 2556 1168 1106 3602 112 5167 5326 4796 5356 3000 4200 2538
24627,4045 1254 1503 2167 262 3236 5340 1848 3000 1051 1554 4572 6730 2024 868 1373 5549 5076 479 4296
24628,4570 5326 2167 5854 536 3316 1071 5705 1143 2228 4291 6411 494 4685 3754 5037 1356 4358 146 1329
24629,5335 3436 2556 6077 5304 6190 6551 868 3496 2412 69 6619 777 2745 457 4709 814 2798 5506 2216
24630,806 6624 2871 4045 6684 2399 4373 2779 3285 5902 1038 3410 2093 1546 161 5442 5010 5168 6675 6651
24631,3410 2556 5723 5532 531 1339 596 2844 2023 868 3666 2653 3316 5398 1610 2557 6464 2560 187 814
24632,6133 169 3201 6316 6073 3676 5337 4534 5766 4045 5257 20 817 1895 5715 1791 2438 2632 1703 2727
24633,1458 3602 5076 1373 479 5469 2557 1294 1339 809 4291 4200 6624 4251 3236 2835 4570 2332 5489 6378
24634,6018 412 6684 4032 4351 1073 5294 2369 4312 495 1294 4029 3373 4200 6054 1655 3873 975 891 4554
24635,2731 5961 5965 4300 966 6519 314 3666 4977 1696 5919 457 2557 1497 3316 1356 4592 1098 2110 5037
24636,3300 868 3607 4720 5057 3142 4484 3590 2824 3040 5766 1146 1108 2295 5474 5073 6018 2195 227 6359
24637,4045 4180 4238 5230 4877 3607 3316 868 457 5766 2557 2341 3918 814 2369 6002 3218 291 3103 6624
24638,479 3604 3621 3607 6330 4291 3622 531 4572 1940 868 5489 2574 3325 2438 1702 4313 112 4029 1183
24639,4685 6411 5369 4291 2557 1168 2760 4835 1373 5961 1339 4264 3218 5710 193 89 86 6377 5469 594
24640,4414 6377 1407 5961 814 3713 4351 4545 5076 3410 6635 5037 5532 6624 3824 5965 1339 550 5609 3795
24641,4045 5387 5394 5469 2556 2779 1544 84 2555 2985 5063 1094 2150 3930 2499 6316 6624 5460 200 536
24642,242 4877 2167 479 918 4195 814 5460 2808 5553 1539 2557 200 261 4514 1279 1691 5076 4200 3607
24643,5252 169 2917 1245 1791 509 3666 132 6025 4023 2731 5766 1930 6378 5469 2341 2167 5340 531 5532
24644,6018 2628 4813 2880 1602 1373 5705 2858 3221 3410 6287 1940 6821 3013 4853 2148 6654 4570 1920 5326
24645,6377 2917 479 1168 2228 5854 5469 1339 2101 5950 956 2557 4572 6624 3410 814 2266 594 868 2167
24646,3201 2232 6561 4032 4572 868 1339 1651 1196 4989 5723 4637 4317 1940 313 4012 3666 5553 5591 596
24647,4720 355 5122 4835 4484 1373 4414 625 2556 5785 4200 5369 412 596 2080 6923 4312 6330 868 1339
24648,1940 955 2556 1168 2527 4291 457 2077 479 2772 536 291 1339 4103 5666 4720 4180 6271 4685 2167
24649,2628 4023 1373 1696 4572 596 1887 2970 5532 4480 2556 2917 5323 4172 1958 1791 479 1610 1571 5304
24650,1503 2904 3666 2167 868 2574 3040 4251 1339 4572 4709 2557 4291 5076 5961 5225 2228 4728 5314 2858
24651,5295 6382 372 187 494 2889 5532 6821 3410 5369 2653 1651 3244 1097 4533 1339 1373 5614 814 6645
24652,4200 4720 5369 2659 2921 412 6050 84 531 2803 112 6633 3441 5241 222 210 2438 4604 146 729
24653,6098 2628 3824 536 2556 6377 1940 2745 1339 4023 1131 5407 2050 3975 3496 1703 2329 1168 5705 6758
24654,3180 242 5304 814 6624 4841 713 1696 5532 4789 2798 1791 1073 3824 25 5744 1306 3410 918 4272
24655,6834 4593 1940 5335 3218 2556 2745 3829 6698 6955 5365 4709 5468 1840 3795 1994 4291 6730 3666 2357
24656,2399 2556 457 1458 4709 2557 479 814 3410 1373 4291 372 6846 4570 966 5879 6766 5489 5766 414
24657,2399 4709 4045 5323 2228 5854 4480 5489 2005 5407 6291 2369 6730 479 3666 4570 1000 459 956 4180
24658,2390 2628 1183 4877 1497 5532 4200 6651 4291 372 6584 6771 3373 5076 457 6421 1940 5167 5295 4220
24659,3049 814 4291 2294 1038 146 5609 1469 3602 6651 3441 3666 5489 2023 3752 1968 1393 1682 5356 2556
24660,6624 1182 5394 868 5532 372 262 6050 457 4270 2152 6584 1418 187 5469 6771 2438 4572 5340 4570
24661,1373 6846 6284 4572 5073 5544 5723 4195 479 2023 4634 5489 6378 3040 596 417 850 4783 372 2167
24662,2628 2556 5965 5690 5609 4023 5323 2341 4291 2970 3824 3989 5076 4572 1038 1968 1373 4029 5640 6165
24663,729 4720 262 2167 3343 1791 2835 4848 5258 2727 3000 4195 200 4080 2803 1451 6330 6559 1279 6771
24664,4023 1651 5981 2904 3044 3040 283 6730 2986 1373 4172 2397 2005 2970 5000 596 504 4809 1328 1467
24665,5117 6081 4580 6101 6730 6846 479 4809 1739 4109 1168 5337 4485 2228 956 1252 1250 4797 5609 391
24666,169 1210 92 817 5766 5489 2556 2194 2574 1887 3824 1339 5407 868 3180 6054 2110 4489 6730 2557
24667,4012 6561 2040 6624 4231 3666 5744 3114 283 5117 4544 596 3310 6516 2532 4714 2023 5489 814 3436
24668,1602 242 3105 3373 1554 4300 92 112 5532 1912 6449 2731 3410 2408 4313 1791 6543 457 5489 1210
24669,2557 5965 1700 3221 559 5532 1373 1943 1403 2904 6803 2195 5830 2341 2101 1887 515 1962 123 3122
24670,6073 891 3604 3325 4351 3236 3167 5966 812 1418 814 3410 5304 5640 5662 6372 5609 4855 1488 5469
24671,2557 3795 594 868 495 536 6454 6561 4012 5230 1912 4593 3954 54 2745 6453 402 1052 4728 2392
24672,3512 479 2152 262 6846 2167 2445 6892 5167 3236 4625 6954 5458 1974 6497 3765 4195 1800 4544 6307
24673,6873 6810 2835 5469 2199 966 372 3526 4200 4492 1402 935 5065 1013 1339 1168 6125 193 6058 255
24674,1565 812 457 3516 3385 1374 1447 1709 1656 2985 4291 3713 3970 2477 479 2204 1830 891 3343 3236
24675,1656 1905 1452 2399 6050 1895 4552 2448 6271 355 2369 2356 2228 236 4554 1940 1134 1294 5705 3410
24676,6842 2703 6802 5073 2556 4720 4231 2110 6551 3666 1651 457 2252 6516 2273 5466 6018 4291 5961 4264
24677,457 1339 5369 1458 2115 4231 596 5766 4789 3410 1696 6626 4169 6293 1568 2093 6584 3666 1522 2574
24678,3135 247 2228 5069 4220 2628 5362 5064 3621 6633 6795 6158 4685 2477 4749 2397 5329 5426 1989 6675
24679,5337 4709 6771 6165 2300 5489 5010 782 1038 2917 2329 6808 6210 3666 4291 5644 283 4833 2628 4572
24680,1252 3607 3656 3410 146 5532 3236 457 868 479 5489 4570 5766 1294 596 5964 6382 2101 4023 6771
24681,2399 5048 2167 6050 6532 5356 2557 5394 3622 1567 5766 2555 1168 3739 1818 5369 3057 4654 3930 1503
24682,6519 1245 1651 4300 6561 479 1210 4877 3316 3265 4704 262 1418 2798 2188 1560 531 2556 4023 5323
24683,4023 6165 5981 414 1458 5490 2557 2005 6935 3300 457 2574 1983 5766 4172 3516 2907 5671 5474 1252
24684,4023 1418 275 1554 479 262 2152 755 6651 5340 5223 5532 2556 6136 6307 3966 2653 4848 2645 5640
24685,5752 73 5064 1447 4637 6070 697 4963 2720 2180 1940 1700 5792 1722 2628 2970 5609 6730 2432 3180
24686,3180 3526 868 5671 6810 227 1373 3875 6077 3286 5785 1608 2152 2154 5706 4200 6422 14 457 2557
24687,6935 5825 2228 5766 2556 6098 3142 3218 6411 5323 5230 6190 5671 4414 625 1038 2308 4534 1373 2557
24688,2399 1994 2917 2300 4023 2574 2321 3676 4570 2329 5457 3133 1068 3201 5965 1571 1968 91 2438 3824
24689,729 5252 5069 2232 3410 6330 4291 2835 5076 4029 1554 4625 3285 4640 200 5705 1267 4977 2059 1073
24690,2835 1339 5705 457 479 262 1974 868 4709 193 3410 1940 6651 4533 5116 6382 5407 2369 3000 4796
24691,1940 1013 2308 6190 3180 2798 3588 5203 1294 5407 3977 5705 457 608 1373 5469 5323 1217 814 4500
24692,4813 601 6453 1656 2574 1651 2556 1257 4351 3434 4855 2677 1696 5902 6802 6312 4932 4634 6174 4312
24693,2232 2835 1256 4514 3373 4313 1339 6213 5252 3410 457 479 2556 4709 193 1418 5340 6635 6645 6771
24694,3208 1560 2557 4312 3236 2275 4191 4222 479 1643 814 1373 1428 3930 6454 5356 5861 5469 6316 1298
24695,1739 2228 4691 5740 479 4377 4486 6635 2653 4896 1294 6753 2498 4796 2772 3325 1405 275 4180 2284
24696,2527 1407 1294 2340 75 4713 4815 5950 2727 810 5269 4777 3607 4570 2556 457 479 1339 4605 4023
24697,4637 723 2193 6131 5591 5792 6808 1242 5284 1416 1178 635 2755 1632 4251 6310 42 6101 4231 5477
24698,4103 434 457 1963 4291 6213 1974 262 3410 2228 6229 624 255 1377 2284 1418 1796 6647 4313 1939
24699,1905 6454 5073 5640 4200 4977 1983 2228 5532 1940 1182 2955 3410 2397 2529 4728 2088 4813 2115 4514
24700,6158 4877 6532 4312 3256 2255 1143 814 5241 6624 4180 4191 4604 84 4200 6584 89 1610 222 1476
24701,5326 5640 5064 2539 1217 4270 5981 657 2005 3236 6228 4200 5252 5076 4500 3356 1252 283 146 1554
24702,4373 6633 1375 2152 1426 1015 2869 6624 2046 267 5460 793 5778 4554 2557 3808 5847 5549 3236 5870
24703,5326 5069 4342 4200 3516 6810 6645 479 4633 5896 5167 4936 54 6155 1800 6457 4121 1389 6627 2556
24704,2628 6018 3285 2779 4351 5965 4841 2556 1458 1038 3410 1651 236 6620 868 4291 5466 5457 3236 1339
24705,1407 4023 4855 5122 2123 5587 3666 2556 1373 4459 1418 5642 4300 479 5218 4534 3576 2341 5766 4932
24706,2399 5489 283 1217 2005 457 2093 5223 6101 112 2556 755 3666 531 5977 2970 5304 6593 2101 5167
24707,2340 3206 3777 4023 1610 4150 3244 479 1901 6025 5920 5023 2556 531 4247 4709 814 351 3434 1818
24708,4190 1254 2873 504 4973 5252 3602 6771 4864 5532 4291 1418 3656 3236 655 1705 5218 2509 5690 4554
24709,5636 6561 1183 2539 3516 6158 4032 1294 2232 1106 3236 3607 5879 112 2829 4936 210 5469 550 4291
24710,1963 1294 3410 479 793 2228 4291 4796 3325 5356 1106 4570 4195 4180 868 1000 372 3316 5609 1183
24711,5961 4533 6018 3621 955 4291 6377 4545 3607 5335 551 5407 2077 3270 457 2557 536 5766 3975 5609
24712,3436 4045 20 1735 5326 3133 4869 4866 729 5637 5213 1266 2871 5169 5532 4019 1554 3413 2093 6121
24713,4408 3410 2556 5469 2232 2527 536 1911 2772 4195 4103 2284 2228 1373 2405 4247 4358 6624 814 4291
24714,2399 1373 2300 3236 2556 3713 814 372 5469 457 3044 4709 2228 1818 868 5252 2891 4023 5778 2080
24715,6213 479 5469 5532 5662 457 6050 4023 1554 3713 665 3410 2023 6624 814 1418 2835 6464 2142 868
24716,2228 2632 1183 2324 479 2557 4291 5407 1339 1610 6624 2556 956 1739 5314 3236 236 3410 5469 1294
24717,6796 3512 3607 336 112 479 891 6704 1377 4625 4220 4245 5469 531 3966 5169 563 5466 1705 814
24718,5587 3252 4154 5532 1458 6028 5489 5766 2574 2228 5490 1656 982 6516 1469 1257 5314 2793 3874 6810
24719,4529 1696 4514 4709 291 4251 2329 1560 1373 4780 2415 2557 5323 4291 2167 6210 4023 5532 91 5500
24720,2232 2779 5532 2390 6330 1073 4029 891 5705 3966 4912 5410 6645 2472 5269 201 6382 2556 2848 3256
24721,428 3410 1920 86 6624 6562 3537 3713 4045 3413 5513 1602 5356 4080 3265 5340 1595 6158 4877 1403
24722,4296 112 1696 3462 6050 559 4714 5252 6472 3236 3167 3201 6464 4469 1182 1494 1329 1939 4840 4315
24723,3977 2233 6034 955 5407 2194 2557 918 6179 5398 5108 6516 2341 656 2808 6098 3824 6624 868 2397
24724,1339 3666 596 1373 6329 457 3410 2412 601 2574 5469 290 372 5231 4200 1958 2835 3607 1568 2167
24725,1252 5469 372 1655 3040 1373 4270 6624 479 1328 414 1158 4161 1062 788 6050 4592 6173 146 4704
24726,6624 3410 2557 457 1458 6050 372 1183 5252 3373 1339 5766 2152 5854 4313 3966 2737 5340 4625 4544
24727,6243 2105 891 2921 6635 236 5362 4279 5854 140 1151 3285 3602 3622 1940 479 6890 1554 201 4270
24728,5326 2167 4238 1294 4815 6698 2747 2556 5335 3954 4180 2255 3410 3020 2689 6213 3795 6635 6390 494
24729,3410 1940 479 2167 4032 4180 5966 5167 5252 4613 1610 3607 201 355 1373 657 4545 6213 814 729
24730,5230 1403 3602 2228 2556 355 4533 6624 2104 536 5785 5950 4293 3795 1294 955 2080 2772 868 2399
24731,4180 4291 2228 5662 5854 3325 868 531 5252 201 4103 2050 1106 5857 6624 2324 3567 4912 2560 4279
24732,20 2255 814 1610 2645 6666 4291 6958 5460 1051 318 6196 2228 5662 1920 2059 6562 4272 5167 1403
24733,6158 4889 6034 2808 1656 814 6313 3602 6532 5069 550 479 2369 793 5460 890 6330 5356 4625 3559
24734,2232 5326 3040 4977 271 810 372 457 4728 777 2167 2369 3316 1418 2405 1094 402 4554 3918 4697
24735,559 1252 2448 5390 5337 4190 5065 625 3857 1983 208 4534 5442 5965 3044 6561 495 5532 3356 4794
24736,372 6190 3280 5236 3180 4023 5799 5323 850 5203 2329 457 1339 1225 1294 5981 2228 6081 3746 4051
24737,2530 3977 1171 1940 1399 6797 782 283 1743 1458 1489 1121 2195 3180 6730 5407 4172 3049 2341 596
24738,1373 1655 3040 1252 146 868 966 1038 414 2574 3666 6730 5458 4813 2970 4023 6005 3607 2397 1522
24739,1705 4012 4080 3410 1373 1800 5469 5975 4633 5169 3297 966 5252 1057 1452 1974 2252 6562 4347 4625
24740,1700 6034 6353 6561 4300 4704 314 5966 5469 2167 3787 6810 1930 2731 2556 2110 2188 1655 5696 187
24741,6203 479 2917 2556 4572 1038 3236 4270 3410 3108 4709 3285 665 2557 5857 1739 5489 768 2228 4023
24742,2628 3707 5158 5956 5069 3676 2891 1983 4877 3285 3857 1134 2369 91 4045 2505 6050 4484 1644 1373
24743,366 4029 3576 5442 2300 4532 5469 6651 1199 5705 2399 2105 86 3373 6050 2703 3040 891 5010 2438
24744,2412 3656 2628 6018 6472 4200 3551 3676 4023 3236 3666 1700 236 4709 1217 2574 3622 2341 6165 283
24745,2232 966 4572 5825 561 5230 868 3637 5408 1038 5532 6730 2880 1171 2228 2498 4728 4027 4180 5950
24746,6472 559 4864 1700 814 5326 2438 479 6050 2557 3265 3316 5167 2645 459 1458 1820 6584 2628 262
24747,1373 1960 6133 479 6519 1554 5668 169 1377 868 5466 1940 4570 6621 3180 4833 314 4625 5458 3367
24748,363 491 2998 6630 3436 5292 5203 106 4211 1511 6496 220 4803 304 56 3740 5065 6430 1340 4439
24749,2150 5532 5286 5609 4291 2557 868 814 4200 1968 6166 91 3121 2628 843 4045 1755 3285 4877 6843
24750,2628 5489 4570 3824 6651 313 2300 5723 4813 161 2168 1038 4833 4974 2093 5326 355 2982 6666 5000
24751,3713 4342 2472 2399 3966 5356 4029 6050 814 5240 5847 4912 2059 457 6330 6666 5167 3316 4613 2459
24752,1339 1171 4855 536 6098 6293 4231 2199 5466 3819 2228 479 457 4195 594 551 4200 3707 3373 4714
24753,4238 6955 3954 2556 6666 3410 814 6624 69 355 1106 3218 956 372 6126 6382 5712 1552 3795 2228
24754,6624 3236 5644 5369 1983 123 2653 5167 4200 1818 2556 5340 5469 1554 2557 790 5778 531 2024 4796
24755,4714 2557 479 3410 4291 4572 4570 4833 262 1373 4200 2628 5469 372 531 5010 355 6219 3675 4561
24756,4709 1399 2228 3602 2329 5981 814 5857 4180 5609 6624 6165 2557 755 1131 4554 2628 1968 5407 5223
24757,2255 1143 4029 4200 457 479 2591 2556 3236 5879 2046 6054 3930 4604 4373 1339 5069 809 1183 4720
24758,4312 4200 5645 868 2871 3236 2101 3013 5258 4572 2167 814 3221 5965 4291 2080 1503 5076 1339 4277
24759,559 625 6472 2399 6158 1702 4351 3726 6730 1458 6532 1940 3512 211 2776 4478 3066 4023 6890 4480
24760,6173 3300 2703 2556 1651 4270 4936 6034 3040 3208 6739 2808 3875 5081 1399 1596 6627 5285 6155 6530
24761,1560 6561 4492 1602 3373 2556 6584 3410 5532 1168 1279 2115 6330 372 479 1339 6050 5965 1373 3819
24762,4291 4554 4180 4545 1963 2050 5671 2228 479 2226 2556 4302 4269 3236 2886 2527 5407 6624 1418 4877
24763,5600 4709 5965 6173 457 4704 1038 4989 1217 2955 5630 3778 5469 479 283 75 2557 2628 2917 417
24764,2438 2233 4291 2628 2904 4233 2871 92 4533 3532 1328 1568 1602 886 6174 5723 1783 1118 4878 1134
24765,6165 3602 1700 2167 6651 2438 2005 5269 5223 755 5076 5442 814 479 4572 2628 4291 2509 457 5356
24766,4342 2871 3173 351 1901 407 1981 1143 2936 4200 3410 3290 563 5450 1476 806 5694 1818 6338 5310
24767,3236 3410 4514 2556 868 5469 262 5076 6050 814 457 372 2438 5326 5340 2167 5167 5532 4200 355
24768,6158 2731 4045 132 3713 814 187 6073 1610 5169 1403 2653 4748 4570 20 51 3506 1143 4147 2300
24769,1252 5961 3607 1458 1152 3010 1930 1171 5489 1373 2397 3252 6397 6228 1851 2123 2574 4166 3410 2154
24770,3977 1373 1171 2050 3777 5329 2167 536 12 3311 5863 3496 5710 291 2703 3711 2863 5108 6377 1048
24771,3441 1655 5474 2798 1554 4082 5218 5532 3236 5469 5073 4045 2459 1569 457 3040 2059 3966 2438 2199
24772,5956 5814 500 6561 2574 3167 5532 868 882 5723 5073 4231 4728 1568 6802 4484 966 3269 5037 601
24773,4533 2556 5469 2709 1373 2228 5785 479 2369 594 4293 193 5490 258 2266 2557 5950 3236 5407 2772
24774,3462 4071 51 5956 1700 2645 2873 3441 3201 1571 6196 6472 3297 2438 4989 2148 4480 1569 4200 4570
24775,242 2232 479 5966 1073 814 4633 2844 3713 2556 5340 6635 1912 6213 3730 4487 1458 262 5640 224
24776,918 5532 3767 5723 3666 2556 3010 2574 4231 4486 1458 2324 5407 4572 1887 5956 2115 5766 457 6643
24777,6453 5258 4841 3434 5064 2557 2556 5553 2659 351 5956 57 6633 6050 1294 3343 479 4484 457 247
24778,891 5469 1560 6810 3604 5549 729 2255 2556 4492 2024 4542 5240 5600 3316 2985 814 3142 112 5252
24779,6098 2228 5857 5863 4691 5825 2194 5292 106 2891 2709 4293 5861 5073 1193 255 6630 3074 5335 4697
24780,3316 5326 1940 3713 428 2329 457 2539 5532 1373 5323 1146 5252 3280 814 1339 3824 956 2557 3410
24781,2226 6190 4483 4760 3607 2869 5857 6030 235 6729 6210 1458 4291 6533 2308 6369 6160 355 5236 5983
24782,4071 1373 4727 1196 5460 965 6158 412 2167 203 814 5203 2798 3441 1183 4317 5469 5063 3410 6584
24783,3857 1015 4709 1602 3441 559 1467 814 1286 5064 4815 5394 4877 4191 2628 5466 3105 1791 313 1539
24784,4200 2459 4220 3410 2152 1602 4855 5252 3966 6584 536 6382 5920 3812 5941 1554 6624 814 5340 1035
24785,5158 4045 4029 236 4291 3602 3236 1073 3607 1373 4200 5460 1458 459 1143 814 2341 44 5879 5847
24786,4864 4220 3512 2779 4532 6892 3537 1418 6330 5218 1940 3966 1959 123 1267 2059 1484 5460 372 200
24787,1602 2703 5258 4720 457 1373 2917 5252 112 3656 4338 1503 814 536 5326 3512 1252 6624 868 4486
24788,1183 4029 891 6651 5326 6213 1073 814 2556 1418 3512 4195 5065 2024 6771 3316 729 4514 1339 4220
24789,4313 2024 1057 1497 1554 3413 1940 262 3819 1912 1377 6961 5640 493 6562 1087 5662 4894 1974 3945
24790,4928 1254 2004 2871 6126 215 1488 2754 1199 1700 3325 2324 3410 1514 806 5292 1736 2861 5441 3602
24791,6018 6624 4351 2628 5532 372 5258 5466 1943 5065 3602 4180 479 4572 4312 4570 5640 2369 4720 4045
24792,2986 3487 6561 2167 5108 3373 5329 814 2556 1339 3496 2709 2168 2977 601 1146 4533 290 2438 4992
24793,2921 457 4342 891 4220 5252 1418 3930 479 6330 5167 112 4191 4545 5766 4625 3236 2556 1974 1339
24794,3436 1467 6165 457 5981 2628 1217 5812 479 2556 2329 2727 5076 5324 3666 2818 4191 5640 5852 5326
24795,6332 2226 140 2880 6803 3740 4480 3305 479 4877 4418 5831 5609 1131 3754 2115 1016 2300 1250 2886
24796,2798 4634 336 5076 5489 1013 1210 5532 1217 5231 2574 1983 1328 3778 1245 1094 3405 5799 4355 5203
24797,187 1554 624 1655 2727 868 414 6647 5340 262 3607 2556 6173 4592 1451 4977 729 2653 3525 4974
24798,5857 5863 3857 1940 5766 608 4709 2776 868 2557 3850 457 4023 1236 6810 1567 1217 1503 5981 6210
24799,1163 5466 457 5369 2557 6243 4572 1217 1073 4728 814 1503 3316 2369 1143 5356 6330 3410 729 4633
24800,2979 5213 2754 236 828 2004 5356 1375 5069 5847 6431 6353 3873 6330 3362 1183 5241 1071 3914 407
24801,6635 4727 4200 428 4351 5252 6050 6213 457 561 1294 372 5390 5469 5340 4080 112 1257 5167 531
24802,3410 3180 1235 1895 5326 1373 3622 5169 2148 4080 2155 5167 2329 4439 2024 2653 4572 6796 6771 1377
24803,4302 4533 5766 5671 112 5469 6624 2438 5076 3373 457 2835 5723 372 6810 6213 814 2557 262 6382
24804,2232 1700 5469 2167 5167 4195 814 2835 4514 5065 3236 5920 5705 6382 479 5295 4532 3316 3512 5326
24805,6635 479 2167 3604 258 5340 5854 3966 5076 2803 5252 814 1940 3316 1458 5662 5169 6562 262 868
24806,5252 3236 4291 479 531 372 2369 5167 6330 5553 4796 5778 355 2653 868 1377 1339 1106 4532 1554
24807,495 4533 236 4492 2369 2167 457 955 3576 2844 2556 3545 2888 3325 4195 4554 918 4161 1655 6330
24808,2628 2321 459 2167 6771 2917 5644 4023 2329 5705 283 3622 3676 6121 2557 4572 4974 657 5340 3666
24809,1602 3656 3607 5442 2556 3824 261 3621 5489 2574 2110 2505 697 5766 2557 6729 5532 6332 6643 601
24810,1168 5335 4777 3736 1294 5950 5740 6530 2917 3218 2947 5407 2005 5705 2252 1000 4103 2498 4709 3933
24811,1703 515 236 372 6158 594 6803 1373 3621 5117 2088 4533 5469 6095 3434 4987 5906 917 3819 5168
24812,1940 2628 6635 1328 3506 6772 3740 492 4080 4542 111 2024 6363 3410 1051 5609 1077 6961 5981 2556
24813,3824 2456 1940 4023 4480 3044 3602 5489 6174 4813 5640 1884 4794 2525 169 3607 4634 4191 314 3356
24814,6624 1168 4180 5230 5122 1940 4554 2228 5785 2509 4414 1294 625 5854 2556 5950 3057 4023 5981 4500
24815,3512 5258 4533 1981 2232 1073 5252 4720 531 1302 2445 4877 5069 4532 412 5356 2835 5063 6666 6338
24816,6353 1488 3824 4312 6627 495 3258 2390 1278 3506 3532 1439 1644 2104 1704 1129 5012 1468 3644 4532
24817,891 4864 5064 5408 336 457 4572 1696 2167 3316 5117 2727 5167 434 1057 3785 4347 1920 2083 262
24818,2556 6771 3180 5896 3410 4200 4029 2917 3526 5356 3602 4051 6077 6730 6330 2241 1073 3208 531 355
24819,5076 3410 5532 5252 4848 665 3000 1974 3427 5469 4313 1963 1554 1377 729 814 6771 4487 2873 2203
24820,2808 132 1210 2232 6519 314 817 6329 1554 2412 1143 6846 6378 4570 1407 4313 1373 2152 2557 5806
24821,3512 3236 1700 2904 3607 6766 1696 5442 5723 1252 4618 5076 282 2556 2703 2798 4478 5532 169 4835
24822,1266 1418 5025 479 3604 3000 531 4313 2645 1057 5469 831 1641 6562 6961 5907 3607 5340 2024 5446
24823,868 457 5469 3236 5240 1983 2557 1339 479 6624 814 6330 4200 6378 5252 3787 6810 2167 5076 372
24824,1560 4373 4572 1256 6730 2779 2539 3142 4270 313 1403 4200 6873 3441 6624 268 6126 403 5814 6704
24825,4220 2904 1503 2556 4312 3236 4023 1373 814 4709 1339 6730 1168 3180 2228 1038 6846 4172 4200 2438
24826,1602 4200 6329 5532 4009 372 6050 1373 479 3236 3881 224 3410 4313 123 6584 5340 1339 665 4231
24827,1294 2628 6796 814 2448 1183 2167 25 1143 1073 6313 1539 4542 6584 1963 2183 5920 6624 1871 1214
24828,2151 5335 2772 2406 2709 6382 2556 3410 262 2050 1294 5950 6464 2369 956 6624 1373 5854 594 6287
24829,4414 2557 2829 1494 3989 2632 5734 2152 1766 6338 6054 4338 2499 89 5069 3328 666 44 3410 4220
24830,1252 5981 6935 5223 275 4172 2509 5407 5630 2329 5324 2574 3180 5337 4270 6810 3666 2818 4809 1217
24831,4633 3059 3857 355 479 2776 4545 2148 5640 665 5340 244 3436 1825 211 2329 187 3236 3441 6624
